epoch_ms,watts
1789837068583,33.9
1789837068599,33.9
1789837068615,33.9
1789837068631,33.9
1789837068647,33.9
1789837068663,33.97
1789837068679,33.97
1789837068695,33.97
1789837068712,33.97
1789837068728,33.97
1789837068744,33.97
1789837068759,33.97
1789837068774,33.97
1789837068790,33.97
1789837068805,33.96
1789837068822,33.96
1789837068838,33.96
1789837068854,33.96
1789837068870,33.96
1789837068887,33.96
1789837068903,33.96
1789837068919,33.96
1789837068935,33.8
1789837068951,33.8
1789837068967,33.8
1789837068984,33.8
1789837069000,33.8
1789837069016,33.8
1789837069033,33.8
1789837069049,33.8
1789837069065,33.92
1789837069081,33.92
1789837069097,33.92
1789837069113,33.92
1789837069130,33.92
1789837069146,33.92
1789837069162,33.92
1789837069178,33.92
1789837069195,33.89
1789837069210,33.89
1789837069226,33.89
1789837069242,33.89
1789837069259,33.89
1789837069275,33.89
1789837069291,33.89
1789837069307,33.89
1789837069324,33.89
1789837069339,33.84
1789837069355,33.84
1789837069371,33.84
1789837069388,33.84
1789837069404,33.84
1789837069420,33.84
1789837069437,33.84
1789837069453,33.84
1789837069468,33.97
1789837069485,33.97
1789837069501,33.97
1789837069517,33.97
1789837069534,33.97
1789837069550,33.97
1789837069566,33.97
1789837069582,33.97
1789837069598,33.84
1789837069614,33.84
1789837069629,33.84
1789837069645,33.84
1789837069662,33.84
1789837069678,33.84
1789837069694,33.84
1789837069711,33.84
1789837069727,33.84
1789837069742,33.85
1789837069759,33.85
1789837069775,33.85
1789837069790,33.85
1789837069806,33.85
1789837069822,33.85
1789837069839,33.85
1789837069855,33.85
1789837069871,33.84
1789837069887,33.84
1789837069903,33.84
1789837069919,33.84
1789837069935,33.84
1789837069952,33.84
1789837069968,33.84
1789837069985,33.84
1789837070000,33.98
1789837070016,33.98
1789837070031,33.98
1789837070047,33.98
1789837070064,33.98
1789837070080,33.98
1789837070096,33.98
1789837070112,33.98
1789837070129,33.98
1789837070144,33.96
1789837070160,33.96
1789837070177,33.96
1789837070193,33.96
1789837070210,33.96
1789837070226,33.96
1789837070242,33.96
1789837070258,33.96
1789837070274,33.93
1789837070290,33.93
1789837070306,33.93
1789837070323,33.93
1789837070339,33.93
1789837070355,33.93
1789837070371,33.93
1789837070388,33.93
1789837070404,33.95
1789837070419,33.95
1789837070435,33.95
1789837070452,33.95
1789837070468,33.95
1789837070484,33.95
1789837070500,33.95
1789837070517,33.95
1789837070533,33.96
1789837070548,33.96
1789837070563,33.96
1789837070580,33.96
1789837070596,33.96
1789837070612,33.96
1789837070628,33.96
1789837070645,33.96
1789837070661,33.96
1789837070677,33.92
1789837070692,33.92
1789837070709,33.92
1789837070725,33.92
1789837070741,33.92
1789837070758,33.92
1789837070774,33.92
1789837070790,33.92
1789837070806,33.96
1789837070822,33.96
1789837070838,33.96
1789837070855,33.96
1789837070871,33.96
1789837070887,33.96
1789837070903,33.96
1789837070918,33.96
1789837070934,33.96
1789837070949,33.96
1789837070965,33.96
1789837070981,33.96
1789837070998,33.96
1789837071014,33.96
1789837071030,33.96
1789837071047,33.96
1789837071063,33.96
1789837071078,33.8
1789837071095,33.8
1789837071111,33.8
1789837071127,33.8
1789837071143,33.8
1789837071160,33.8
1789837071175,33.8
1789837071191,33.8
1789837071207,33.86
1789837071224,33.86
1789837071241,33.86
1789837071256,33.86
1789837071273,33.86
1789837071289,33.86
1789837071305,33.86
1789837071322,33.86
1789837071338,33.89
1789837071353,33.89
1789837071368,33.89
1789837071385,33.89
1789837071401,33.89
1789837071417,33.89
1789837071434,33.89
1789837071450,33.89
1789837071466,33.89
1789837071482,33.93
1789837071497,33.93
1789837071513,33.93
1789837071529,33.93
1789837071546,33.93
1789837071562,33.93
1789837071578,33.93
1789837071594,33.93
1789837071610,33.97
1789837071626,33.97
1789837071642,33.97
1789837071659,33.97
1789837071675,33.97
1789837071691,33.97
1789837071707,33.97
1789837071724,33.97
1789837071740,33.96
1789837071755,33.96
1789837071770,33.96
1789837071787,33.96
1789837071803,33.96
1789837071819,33.96
1789837071835,33.96
1789837071852,33.96
1789837071868,33.96
1789837071883,33.87
1789837071898,33.87
1789837071915,33.87
1789837071931,33.87
1789837071946,33.87
1789837071963,33.87
1789837071979,33.87
1789837071995,33.87
1789837072011,32.21
1789837072028,32.21
1789837072045,32.21
1789837072061,32.21
1789837072079,32.21
1789837072101,32.21
1789837072129,32.21
1789837072157,32.09
1789837072192,32.09
1789837072228,32.09
1789837072254,32.09
1789837072276,32.08
1789837072310,32.08
1789837072340,32.08
1789837072362,32.08
1789837072398,31.97
1789837072428,31.97
1789837072449,31.97
1789837072484,31.97
1789837072514,31.97
1789837072535,32.05
1789837072570,32.05
1789837072605,32.05
1789837072640,32.05
1789837072662,32.05
1789837072697,32.05
1789837072732,32.05
1789837072758,32.05
1789837072792,32.05
1789837072826,32.04
1789837072862,32.04
1789837072899,32.04
1789837072934,32.02
1789837072969,32.02
1789837073005,32.02
1789837073040,32.02
1789837073075,32.01
1789837073106,32.01
1789837073136,32.01
1789837073171,32.01
1789837073205,31.91
1789837073233,31.91
1789837073250,31.91
1789837073272,31.91
1789837073306,31.91
1789837073333,31.91
1789837073356,32.02
1789837073390,32.02
1789837073421,32.02
1789837073443,32.02
1789837073479,32.01
1789837073514,32.01
1789837073546,32.01
1789837073562,32.01
1789837073591,32.01
1789837073626,31.94
1789837073658,31.94
1789837073694,31.94
1789837073729,31.94
1789837073766,32.01
1789837073803,32.01
1789837073838,32.01
1789837073873,32.03
1789837073906,32.03
1789837073942,32.03
1789837073977,32.03
1789837074013,31.97
1789837074049,31.97
1789837074084,31.97
1789837074111,31.97
1789837074148,32
1789837074183,32
1789837074212,32
1789837074235,32
1789837074259,32
1789837074286,31.97
1789837074321,31.97
1789837074339,31.97
1789837074362,31.97
1789837074398,31.97
1789837074425,31.96
1789837074446,31.96
1789837074483,31.96
1789837074518,31.96
1789837074550,32.03
1789837074571,32.03
1789837074606,32.03
1789837074642,32.03
1789837074659,32.03
1789837074681,32
1789837074717,32
1789837074752,32
1789837074787,32
1789837074824,31.97
1789837074857,31.97
1789837074891,31.97
1789837074926,31.97
1789837074961,31.91
1789837074996,31.91
1789837075031,31.91
1789837075067,31.91
1789837075097,32
1789837075119,32
1789837075155,32
1789837075191,32
1789837075220,32.02
1789837075242,32.02
1789837075270,32.02
1789837075304,32.02
1789837075331,32.02
1789837075353,31.98
1789837075388,31.98
1789837075421,31.98
1789837075456,31.98
1789837075490,31.95
1789837075526,31.95
1789837075555,31.95
1789837075571,31.95
1789837075588,31.95
1789837075610,31.97
1789837075643,31.97
1789837075679,31.97
1789837075714,31.97
1789837075749,31.95
1789837075784,31.95
1789837075820,31.95
1789837075856,31.95
1789837075888,31.88
1789837075922,31.88
1789837075959,31.88
1789837075996,31.88
1789837076017,31.88
1789837076040,31.98
1789837076075,31.98
1789837076099,31.98
1789837076115,31.98
1789837076132,31.98
1789837076148,31.98
1789837076165,31.91
1789837076184,31.91
1789837076215,31.91
1789837076237,31.91
1789837076264,31.91
1789837076298,32.03
1789837076330,32.03
1789837076351,32.03
1789837076387,32.03
1789837076423,31.97
1789837076458,31.97
1789837076494,31.97
1789837076530,31.97
1789837076560,31.99
1789837076582,31.99
1789837076616,31.99
1789837076653,31.99
1789837076683,31.99
1789837076705,31.97
1789837076738,31.97
1789837076770,31.97
1789837076799,31.97
1789837076829,31.93
1789837076847,31.93
1789837076875,31.93
1789837076912,31.93
1789837076948,31.95
1789837076984,31.95
1789837077017,31.95
1789837077049,31.95
1789837077083,31.97
1789837077119,31.97
1789837077150,31.97
1789837077180,31.97
1789837077196,31.97
1789837077212,31.97
1789837077228,31.97
1789837077245,31.97
1789837077263,31.97
1789837077279,31.97
1789837077295,31.97
1789837077311,31.97
1789837077328,31.97
1789837077344,31.97
1789837077360,34.36
1789837077375,34.36
1789837077390,34.36
1789837077407,34.36
1789837077423,34.36
1789837077439,34.36
1789837077456,34.36
1789837077472,34.36
1789837077488,34.36
1789837077503,34.29
1789837077519,34.29
1789837077536,34.29
1789837077552,34.29
1789837077568,34.29
1789837077585,34.29
1789837077601,34.29
1789837077617,34.29
1789837077633,33.83
1789837077649,33.83
1789837077665,33.83
1789837077681,33.83
1789837077697,33.83
1789837077714,33.83
1789837077730,33.83
1789837077746,33.83
1789837077763,34.29
1789837077778,34.29
1789837077793,34.29
1789837077809,34.29
1789837077826,34.29
1789837077842,34.29
1789837077858,34.29
1789837077875,34.29
1789837077891,34.29
1789837077906,34.36
1789837077923,34.36
1789837077939,34.36
1789837077955,34.36
1789837077972,34.36
1789837077988,34.36
1789837078004,34.36
1789837078020,34.36
1789837078036,34.34
1789837078051,34.34
1789837078066,34.34
1789837078083,34.34
1789837078099,34.34
1789837078115,34.34
1789837078132,34.34
1789837078148,34.34
1789837078164,34.19
1789837078179,34.19
1789837078194,34.19
1789837078211,34.19
1789837078227,34.19
1789837078243,34.19
1789837078260,34.19
1789837078276,34.19
1789837078292,34.19
1789837078308,34.26
1789837078324,34.26
1789837078341,34.26
1789837078357,34.26
1789837078373,34.26
1789837078388,34.26
1789837078404,34.26
1789837078421,34.26
1789837078436,34.36
1789837078452,34.36
1789837078468,34.36
1789837078484,34.36
1789837078501,34.36
1789837078517,34.36
1789837078533,34.36
1789837078549,34.36
1789837078565,34.46
1789837078580,34.46
1789837078596,34.46
1789837078612,34.46
1789837078628,34.46
1789837078645,34.46
1789837078661,34.46
1789837078677,34.46
1789837078694,34.46
1789837078709,34.34
1789837078724,34.34
1789837078739,34.34
1789837078754,34.34
1789837078770,34.34
1789837078787,34.34
1789837078803,34.34
1789837078819,34.34
1789837078835,33.06
1789837078851,33.06
1789837078866,33.06
1789837078882,33.06
1789837078898,33.06
1789837078915,33.06
1789837078931,33.06
1789837078947,33.06
1789837078963,33.06
1789837078979,34.42
1789837078994,34.42
1789837079009,34.42
1789837079025,34.42
1789837079041,34.42
1789837079058,34.42
1789837079074,34.42
1789837079090,34.42
1789837079106,34.38
1789837079122,34.38
1789837079138,34.38
1789837079155,34.38
1789837079171,34.38
1789837079187,34.38
1789837079204,34.38
1789837079220,34.38
1789837079236,34.44
1789837079252,34.44
1789837079268,34.44
1789837079284,34.44
1789837079300,34.44
1789837079316,34.44
1789837079333,34.44
1789837079349,34.44
1789837079365,34.44
1789837079381,34.17
1789837079397,34.17
1789837079413,34.17
1789837079428,34.17
1789837079445,34.17
1789837079461,34.17
1789837079477,34.17
1789837079493,34.17
1789837079509,34.43
1789837079525,34.43
1789837079541,34.43
1789837079556,34.43
1789837079572,34.43
1789837079589,34.43
1789837079605,34.43
1789837079621,34.43
1789837079637,34.49
1789837079652,34.49
1789837079667,34.49
1789837079684,34.49
1789837079699,34.49
1789837079715,34.49
1789837079731,34.49
1789837079748,34.49
1789837079764,34.49
1789837079779,34.44
1789837079795,34.44
1789837079811,34.44
1789837079827,34.44
1789837079843,34.44
1789837079859,34.44
1789837079876,34.44
1789837079892,34.44
1789837079908,34.38
1789837079924,34.38
1789837079940,34.38
1789837079956,34.38
1789837079973,34.38
1789837079989,34.38
1789837080005,34.38
1789837080022,34.38
1789837080038,32.89
1789837080053,32.89
1789837080069,32.89
1789837080085,32.89
1789837080102,32.89
1789837080118,32.89
1789837080134,32.89
1789837080151,32.89
1789837080167,32.89
1789837080182,34.4
1789837080197,34.4
1789837080214,34.4
1789837080230,34.4
1789837080246,34.4
1789837080262,34.4
1789837080279,34.4
1789837080295,34.4
1789837080311,34.43
1789837080327,34.43
1789837080343,34.43
1789837080359,34.43
1789837080376,34.43
1789837080392,34.43
1789837080408,34.43
1789837080424,34.43
1789837080441,34.45
1789837080456,34.45
1789837080471,34.45
1789837080487,34.45
1789837080503,34.45
1789837080520,34.45
1789837080536,34.45
1789837080552,34.45
1789837080568,34.45
1789837080584,34.26
1789837080600,34.26
1789837080616,34.26
1789837080633,34.26
1789837080649,34.26
1789837080665,34.26
1789837080682,34.26
1789837080698,34.26
1789837080714,34.45
1789837080730,34.45
1789837080746,34.45
1789837080761,34.45
1789837080777,34.45
1789837080794,34.45
1789837080810,34.45
1789837080826,34.45
1789837080842,34.52
1789837080857,34.52
1789837080874,34.52
1789837080890,34.52
1789837080906,34.52
1789837080923,34.52
1789837080939,34.52
1789837080955,34.52
1789837080972,34.52
1789837080987,34.47
1789837081002,34.47
1789837081018,34.47
1789837081035,34.47
1789837081051,34.47
1789837081067,34.47
1789837081083,34.47
1789837081100,34.47
1789837081115,34.52
1789837081131,34.52
1789837081147,34.52
1789837081164,34.52
1789837081180,34.52
1789837081196,34.52
1789837081213,34.52
1789837081229,34.52
1789837081246,32.91
1789837081262,32.91
1789837081278,32.91
1789837081294,32.91
1789837081309,32.91
1789837081325,32.91
1789837081342,32.91
1789837081358,32.91
1789837081374,34.44
1789837081390,34.44
1789837081406,34.44
1789837081422,34.44
1789837081439,34.44
1789837081455,34.44
1789837081472,34.44
1789837081488,34.44
1789837081504,34.44
1789837081519,34.43
1789837081536,34.43
1789837081552,34.43
1789837081568,34.43
1789837081584,34.43
1789837081601,34.43
1789837081617,34.43
1789837081632,34.43
1789837081648,34.52
1789837081663,34.52
1789837081680,34.52
1789837081696,34.52
1789837081712,34.52
1789837081728,34.52
1789837081745,34.52
1789837081761,34.52
1789837081776,34.12
1789837081791,34.12
1789837081806,34.12
1789837081823,34.12
1789837081839,34.12
1789837081855,34.12
1789837081871,34.12
1789837081888,34.12
1789837081904,34.12
1789837081920,34.35
1789837081936,34.35
1789837081952,34.35
1789837081968,34.35
1789837081984,34.35
1789837082001,34.35
1789837082017,34.35
1789837082033,34.35
1789837082049,34.49
1789837082065,34.49
1789837082081,34.49
1789837082097,34.49
1789837082114,34.49
1789837082129,34.49
1789837082145,34.49
1789837082161,34.49
1789837082176,34.49
1789837082191,34.39
1789837082207,34.39
1789837082223,34.39
1789837082239,34.39
1789837082256,34.39
1789837082272,34.39
1789837082288,34.39
1789837082304,34.39
1789837082320,34.49
1789837082336,34.49
1789837082352,34.49
1789837082368,34.49
1789837082385,34.49
1789837082401,34.49
1789837082417,34.49
1789837082433,34.49
1789837082449,32.8
1789837082465,32.8
1789837082481,32.8
1789837082497,32.8
1789837082514,32.8
1789837082530,32.8
1789837082546,32.8
1789837082562,32.8
1789837082579,34.52
1789837082594,34.52
1789837082609,34.52
1789837082625,34.52
1789837082642,34.52
1789837082658,34.52
1789837082674,34.52
1789837082690,34.52
1789837082707,34.52
1789837082722,34.36
1789837082738,34.36
1789837082754,34.36
1789837082770,34.36
1789837082786,34.36
1789837082802,34.36
1789837082818,34.36
1789837082835,34.36
1789837082851,34.52
1789837082866,34.52
1789837082883,34.52
1789837082899,34.52
1789837082915,34.52
1789837082930,34.52
1789837082946,34.52
1789837082963,34.52
1789837082979,34.32
1789837082994,34.32
1789837083009,34.32
1789837083026,34.32
1789837083042,34.32
1789837083058,34.32
1789837083075,34.32
1789837083091,34.32
1789837083106,34.32
1789837083122,34.38
1789837083137,34.38
1789837083154,34.38
1789837083170,34.38
1789837083187,34.38
1789837083203,34.38
1789837083219,34.38
1789837083235,34.38
1789837083252,34.52
1789837083268,34.52
1789837083284,34.52
1789837083301,34.52
1789837083317,34.52
1789837083333,34.52
1789837083349,34.52
1789837083366,34.52
1789837083382,34.55
1789837083397,34.55
1789837083414,34.55
1789837083430,34.55
1789837083446,34.55
1789837083463,34.55
1789837083479,34.55
1789837083494,34.55
1789837083510,34.55
1789837083526,34.43
1789837083542,34.43
1789837083558,34.43
1789837083575,34.43
1789837083591,34.43
1789837083607,34.43
1789837083623,34.43
1789837083640,34.43
1789837083656,32.68
1789837083671,32.68
1789837083687,32.68
1789837083703,32.68
1789837083720,32.68
1789837083736,32.68
1789837083752,32.68
1789837083769,32.68
1789837083785,34.44
1789837083800,34.44
1789837083815,34.44
1789837083832,34.44
1789837083848,34.44
1789837083864,34.44
1789837083881,34.44
1789837083897,34.44
1789837083913,34.44
1789837083929,34.5
1789837083945,34.5
1789837083961,34.5
1789837083977,34.5
1789837083994,34.5
1789837084010,34.5
1789837084026,34.5
1789837084042,34.5
1789837084058,34.52
1789837084074,34.52
1789837084090,34.52
1789837084107,34.52
1789837084123,34.52
1789837084139,34.52
1789837084156,34.52
1789837084172,34.52
1789837084188,34.07
1789837084203,34.07
1789837084220,34.07
1789837084236,34.07
1789837084253,34.07
1789837084269,34.07
1789837084285,34.07
1789837084301,34.07
1789837084318,32
1789837084334,32
1789837084351,32
1789837084367,32
1789837084385,32
1789837084407,32
1789837084429,32
1789837084464,32.1
1789837084498,32.1
1789837084525,32.1
1789837084560,32.1
1789837084594,32.05
1789837084625,32.05
1789837084648,32.05
1789837084670,32.05
1789837084702,32.05
1789837084739,32.09
1789837084774,32.09
1789837084807,32.09
1789837084841,32.08
1789837084875,32.08
1789837084912,32.08
1789837084947,32.08
1789837084984,32.04
1789837085020,32.04
1789837085052,32.04
1789837085083,32.04
1789837085106,32.04
1789837085142,32.09
1789837085177,32.09
1789837085212,32.09
1789837085241,32.09
1789837085269,31.85
1789837085285,31.85
1789837085307,31.85
1789837085343,31.85
1789837085378,32
1789837085408,32
1789837085429,32
1789837085464,32
1789837085499,32
1789837085525,32.08
1789837085560,32.08
1789837085596,32.08
1789837085630,32.08
1789837085653,32.08
1789837085686,32.08
1789837085718,32.08
1789837085754,32.08
1789837085789,32.08
1789837085825,32.08
1789837085860,32.08
1789837085892,32.08
1789837085926,32.04
1789837085956,32.04
1789837085979,32.04
1789837086014,32.04
1789837086049,32.01
1789837086083,32.01
1789837086100,32.01
1789837086124,32.01
1789837086155,32.01
1789837086186,32
1789837086212,32
1789837086234,32
1789837086265,32
1789837086286,32
1789837086311,32
1789837086331,31.98
1789837086359,31.98
1789837086395,31.98
1789837086427,31.98
1789837086463,31.97
1789837086498,31.97
1789837086535,31.97
1789837086558,31.97
1789837086592,32.04
1789837086629,32.04
1789837086655,32.04
1789837086691,32.04
1789837086724,31.95
1789837086756,31.95
1789837086783,31.95
1789837086817,31.95
1789837086852,31.98
1789837086887,31.98
1789837086922,31.98
1789837086957,31.98
1789837086990,32.04
1789837087022,32.04
1789837087054,32.04
1789837087085,32.04
1789837087107,32.04
1789837087143,31.99
1789837087178,31.99
1789837087214,31.99
1789837087236,31.99
1789837087253,31.99
1789837087273,32.01
1789837087308,32.01
1789837087339,32.01
1789837087361,32.01
1789837087396,31.98
1789837087424,31.98
1789837087447,31.98
1789837087482,31.98
1789837087516,31.89
1789837087549,31.89
1789837087572,31.89
1789837087608,31.89
1789837087640,31.89
1789837087663,31.95
1789837087699,31.95
1789837087731,31.95
1789837087762,31.95
1789837087797,31.94
1789837087833,31.94
1789837087870,31.94
1789837087906,31.94
1789837087942,31.98
1789837087976,31.98
1789837088013,31.98
1789837088047,31.96
1789837088082,31.96
1789837088118,31.96
1789837088152,31.96
1789837088184,32
1789837088216,32
1789837088235,32
1789837088253,32
1789837088277,32
1789837088312,32
1789837088342,31.82
1789837089457,38.89
1789837089472,38.89
1789837089488,38.89
1789837089503,38.89
1789837089520,38.89
1789837089536,38.91
1789837089551,38.91
1789837089566,38.91
1789837089583,38.91
1789837089599,38.91
1789837089614,38.91
1789837089630,38.91
1789837089646,38.91
1789837089663,38.91
1789837089678,38.96
1789837089695,38.96
1789837089711,38.96
1789837089727,38.96
1789837089743,38.96
1789837089760,38.96
1789837089776,38.96
1789837089792,38.96
1789837089808,39.03
1789837089824,39.03
1789837089840,39.03
1789837089857,39.03
1789837089873,39.03
1789837089889,39.03
1789837089905,39.03
1789837089922,39.03
1789837089938,38.95
1789837089953,38.95
1789837089968,38.95
1789837089985,38.95
1789837090001,38.95
1789837090017,38.95
1789837090033,38.95
1789837090048,38.95
1789837090065,38.95
1789837090080,38.9
1789837090096,38.9
1789837090113,38.9
1789837090129,38.9
1789837090145,38.9
1789837090162,38.9
1789837090177,38.9
1789837090193,38.9
1789837090209,39
1789837090226,39
1789837090243,39
1789837090258,39
1789837090275,39
1789837090291,39
1789837090307,39
1789837090323,39
1789837090339,39.03
1789837090354,39.03
1789837090370,39.03
1789837090387,39.03
1789837090403,39.03
1789837090419,39.03
1789837090435,39.03
1789837090452,39.03
1789837090468,39.03
1789837090483,39.07
1789837090500,39.07
1789837090516,39.07
1789837090532,39.07
1789837090549,39.07
1789837090565,39.07
1789837090581,39.07
1789837090598,39.07
1789837090613,39.1
1789837090629,39.1
1789837090646,39.1
1789837090662,39.1
1789837090678,39.1
1789837090694,39.1
1789837090711,39.1
1789837090727,39.1
1789837090743,39.12
1789837090759,39.12
1789837090775,39.12
1789837090792,39.12
1789837090808,39.12
1789837090824,39.12
1789837090840,39.12
1789837090856,39.12
1789837090873,39.12
1789837090888,39.12
1789837090903,39.12
1789837090919,39.12
1789837090936,39.12
1789837090952,39.12
1789837090967,39.12
1789837090983,39.12
1789837091000,39.12
1789837091015,39.06
1789837091031,39.06
1789837091046,39.06
1789837091063,39.06
1789837091079,39.06
1789837091095,39.06
1789837091112,39.06
1789837091128,39.06
1789837091144,39.05
1789837091159,39.05
1789837091175,39.05
1789837091191,39.05
1789837091206,39.05
1789837091223,39.05
1789837091239,39.05
1789837091255,39.05
1789837091271,39.05
1789837091287,38.96
1789837091303,38.96
1789837091319,38.96
1789837091336,38.96
1789837091352,38.96
1789837091368,38.96
1789837091384,38.96
1789837091401,38.96
1789837091417,39.09
1789837091432,39.09
1789837091449,39.09
1789837091465,39.09
1789837091481,39.09
1789837091497,39.09
1789837091514,39.09
1789837091530,39.09
1789837091546,39.15
1789837091561,39.15
1789837091577,39.15
1789837091593,39.15
1789837091609,39.15
1789837091626,39.15
1789837091642,39.15
1789837091658,39.15
1789837091675,39.15
1789837091690,39.12
1789837091705,39.12
1789837091720,39.12
1789837091736,39.12
1789837091753,39.12
1789837091769,39.12
1789837091785,39.12
1789837091801,39.12
1789837091817,39.05
1789837091833,39.05
1789837091849,39.05
1789837091865,39.05
1789837091882,39.05
1789837091898,39.05
1789837091914,39.05
1789837091931,39.05
1789837091945,39.17
1789837091960,39.17
1789837091976,39.17
1789837091992,39.17
1789837092009,39.17
1789837092025,39.17
1789837092041,39.17
1789837092058,39.17
1789837092074,39.17
1789837092089,39.1
1789837092106,39.1
1789837092122,39.1
1789837092138,39.1
1789837092155,39.1
1789837092171,39.1
1789837092187,39.1
1789837092203,39.1
1789837092220,39.09
1789837092235,39.09
1789837092251,39.09
1789837092267,39.09
1789837092284,39.09
1789837092300,39.09
1789837092316,39.09
1789837092333,39.09
1789837092349,39.07
1789837092364,39.07
1789837092381,39.07
1789837092397,39.07
1789837092413,39.07
1789837092430,39.07
1789837092446,39.07
1789837092462,39.07
1789837092479,39.07
1789837092495,39.12
1789837092510,39.12
1789837092527,39.12
1789837092543,39.12
1789837092559,39.12
1789837092576,39.12
1789837092592,39.12
1789837092608,39.12
1789837092624,39.03
1789837092640,39.03
1789837092656,39.03
1789837092672,39.03
1789837092688,39.03
1789837092705,39.03
1789837092721,39.03
1789837092737,39.03
1789837092753,39.16
1789837092769,39.16
1789837092785,39.16
1789837092802,39.16
1789837092818,39.16
1789837092834,39.16
1789837092851,39.16
1789837092867,39.16
1789837092883,39.09
1789837092898,39.09
1789837092914,39.09
1789837092930,39.09
1789837092946,39.09
1789837092961,39.09
1789837092978,39.09
1789837092994,39.09
1789837093010,39.09
1789837093026,39.1
1789837093042,39.1
1789837093058,39.1
1789837093075,39.1
1789837093091,39.1
1789837093107,39.1
1789837093122,39.1
1789837093138,39.1
1789837093155,39.12
1789837093170,39.12
1789837093185,39.12
1789837093201,39.12
1789837093218,39.12
1789837093234,39.12
1789837093250,39.12
1789837093267,39.12
1789837093283,39.12
1789837093298,39.08
1789837093315,39.08
1789837093331,39.08
1789837093347,39.08
1789837093364,39.08
1789837093380,39.08
1789837093396,39.08
1789837093412,39.08
1789837093428,39.15
1789837093444,39.15
1789837093461,39.15
1789837093477,39.15
1789837093493,39.15
1789837093509,39.15
1789837093526,39.15
1789837093542,39.15
1789837093558,39.2
1789837093574,39.2
1789837093590,39.2
1789837093606,39.2
1789837093622,39.2
1789837093639,39.2
1789837093655,39.2
1789837093670,39.2
1789837093685,39.2
1789837093700,39.2
1789837093717,39.2
1789837093733,39.2
1789837093749,39.2
1789837093765,39.2
1789837093782,39.2
1789837093798,39.2
1789837093814,39.2
1789837093830,39.3
1789837093846,39.3
1789837093862,39.3
1789837093879,39.3
1789837093895,39.3
1789837093911,39.3
1789837093928,39.3
1789837093944,39.3
1789837093960,39.11
1789837093976,39.11
1789837093992,39.11
1789837094007,39.11
1789837094023,39.11
1789837094040,39.11
1789837094056,39.11
1789837094072,39.11
1789837094088,39.11
1789837094104,39.16
1789837094119,39.16
1789837094135,39.16
1789837094151,39.16
1789837094168,39.16
1789837094184,39.16
1789837094200,39.16
1789837094217,39.16
1789837094232,39.21
1789837094248,39.21
1789837094265,39.21
1789837094281,39.21
1789837094297,39.21
1789837094313,39.21
1789837094330,39.21
1789837094346,39.21
1789837094362,39.12
1789837094378,39.12
1789837094394,39.12
1789837094410,39.12
1789837094426,39.12
1789837094443,39.12
1789837094459,39.12
1789837094475,39.12
1789837094492,39.18
1789837094507,39.18
1789837094523,39.18
1789837094540,39.18
1789837094556,39.18
1789837094572,39.18
1789837094589,39.18
1789837094605,39.18
1789837094621,39.18
1789837094637,39.15
1789837094653,39.15
1789837094669,39.15
1789837094685,39.15
1789837094702,39.15
1789837094718,39.15
1789837094734,39.15
1789837094751,39.15
1789837094766,39.25
1789837094782,39.25
1789837094799,39.25
1789837094815,39.25
1789837094831,39.25
1789837094847,39.25
1789837094864,39.25
1789837094880,39.25
1789837094896,39.15
1789837094911,39.15
1789837094927,39.15
1789837094943,39.15
1789837094959,39.15
1789837094976,39.15
1789837094992,39.15
1789837095008,39.15
1789837095025,39.15
1789837095040,39.26
1789837095056,39.26
1789837095073,39.26
1789837095089,39.26
1789837095104,39.26
1789837095120,39.26
1789837095136,39.26
1789837095151,39.26
1789837095167,39.11
1789837095183,39.11
1789837095199,39.11
1789837095216,39.11
1789837095232,39.11
1789837095248,39.11
1789837095268,39.11
1789837095284,39.11
1789837095300,39.31
1789837095317,39.31
1789837095333,39.31
1789837095349,39.31
1789837095366,39.31
1789837095382,39.31
1789837095398,39.31
1789837095415,39.31
1789837095431,39.23
1789837095446,39.23
1789837095461,39.23
1789837095476,39.23
1789837095492,39.23
1789837095508,39.23
1789837095525,39.23
1789837095541,39.23
1789837095557,39.23
1789837095573,39.2
1789837095589,39.2
1789837095605,39.2
1789837095622,39.2
1789837095638,39.2
1789837095654,39.2
1789837095670,39.2
1789837095687,39.2
1789837095703,39.32
1789837095718,39.32
1789837095734,39.32
1789837095751,39.32
1789837095767,39.32
1789837095783,39.32
1789837095800,39.32
1789837095816,39.32
1789837095832,39.21
1789837095847,39.21
1789837095863,39.21
1789837095879,39.21
1789837095895,39.21
1789837095911,39.21
1789837095928,39.21
1789837095944,39.21
1789837095960,39.21
1789837095976,39.25
1789837095992,39.25
1789837096008,39.25
1789837096023,39.25
1789837096040,39.25
1789837096056,39.25
1789837096072,39.25
1789837096088,39.25
1789837096104,39.27
1789837096120,39.27
1789837096137,39.27
1789837096153,39.27
1789837096169,39.27
1789837096185,39.27
1789837096202,39.27
1789837096218,39.27
1789837096235,39.21
1789837096250,39.21
1789837096266,39.21
1789837096282,39.21
1789837096298,39.21
1789837096315,39.21
1789837096331,39.21
1789837096347,39.21
1789837096363,39.21
1789837096379,39.15
1789837096395,39.15
1789837096412,39.15
1789837096427,39.15
1789837096443,39.15
1789837096459,39.15
1789837096476,39.15
1789837096492,39.15
1789837096508,39.23
1789837096524,39.23
1789837096540,39.23
1789837096556,39.23
1789837096572,39.23
1789837096589,39.23
1789837096605,39.23
1789837096620,39.23
1789837096636,39.22
