epoch_ms,watts,minion_mhz,minion_mv
1790195409152,29.9,600.0,518.0
1790195409273,29.9,600.0,518.0
1790195409413,29.8,600.0,518.0
1790195409554,29.86,600.0,518.0
1790195409688,29.79,600.0,518.0
1790195409815,29.56,600.0,518.0
1790195409927,29.56,600.0,518.0
1790195410061,29.82,600.0,518.0
1790195410200,29.8,600.0,518.0
1790195410332,29.79,600.0,518.0
1790195410466,29.73,600.0,518.0
1790195410598,29.96,600.0,518.0
1790195410739,29.73,600.0,518.0
1790195410874,29.68,600.0,518.0
1790195411001,29.68,600.0,518.0
1790195411136,29.77,600.0,518.0
1790195411276,29.68,600.0,518.0
1790195411419,29.77,600.0,518.0
1790195411550,29.78,600.0,518.0
1790195411689,29.56,600.0,518.0
1790195411810,29.66,600.0,518.0
1790195411951,29.79,600.0,518.0
1790195412090,29.69,600.0,518.0
1790195412229,29.64,600.0,518.0
1790195412363,29.7,600.0,518.0
1790195412497,29.66,600.0,518.0
1790195412631,29.54,600.0,518.0
1790195412751,29.63,600.0,518.0
1790195412891,29.67,600.0,518.0
1790195413024,29.64,600.0,518.0
1790195413121,29.68,600.0,518.0
1790195413219,29.68,600.0,518.0
1790195413316,35.64,600.0,518.0
1790195413414,35.72,600.0,518.0
1790195413512,35.67,600.0,518.0
1790195413609,35.67,600.0,518.0
1790195413706,35.83,600.0,518.0
1790195413804,35.8,600.0,518.0
1790195413901,35.8,600.0,518.0
1790195413996,35.77,600.0,518.0
1790195414094,35.72,600.0,518.0
1790195414191,35.72,600.0,518.0
1790195414287,35.78,600.0,518.0
1790195414384,35.91,600.0,518.0
1790195414481,35.81,600.0,518.0
1790195414578,35.81,600.0,518.0
1790195414675,35.9,600.0,518.0
1790195414772,35.87,600.0,518.0
1790195414870,35.87,600.0,518.0
1790195414967,35.86,600.0,518.0
1790195415065,35.89,600.0,518.0
1790195415162,35.92,600.0,518.0
1790195415259,35.92,600.0,518.0
1790195415356,35.91,600.0,518.0
1790195415454,35.97,600.0,518.0
1790195415550,35.97,600.0,518.0
1790195415646,35.87,600.0,518.0
1790195415744,35.99,600.0,518.0
1790195415841,35.99,600.0,518.0
1790195415936,35.98,600.0,518.0
1790195416034,35.9,600.0,518.0
1790195416131,35.99,600.0,518.0
1790195416228,35.99,600.0,518.0
1790195416325,36.04,600.0,518.0
1790195416421,35.86,600.0,518.0
1790195416517,35.86,600.0,518.0
1790195416614,35.97,600.0,518.0
1790195416712,35.87,600.0,518.0
1790195416810,35.87,600.0,518.0
1790195416906,35.97,600.0,518.0
1790195417003,35.98,600.0,518.0
1790195417099,35.9,600.0,518.0
1790195417195,35.9,600.0,518.0
1790195417294,29.92,600.0,518.0
1790195417424,29.8,600.0,518.0
1790195417547,29.86,600.0,518.0
1790195417681,29.74,600.0,518.0
1790195417800,29.86,600.0,518.0
1790195417939,29.8,600.0,518.0
1790195418074,29.7,600.0,518.0
1790195418208,29.76,600.0,519.0
1790195418349,29.74,600.0,518.0
1790195418480,29.65,600.0,518.0
1790195418622,29.72,600.0,518.0
1790195418757,29.67,600.0,518.0
1790195418890,29.63,600.0,518.0
1790195419022,29.56,600.0,518.0
1790195419162,29.67,600.0,518.0
1790195419301,29.69,600.0,518.0
1790195419428,29.56,600.0,518.0
1790195419560,29.73,600.0,518.0
1790195419693,29.63,600.0,518.0
1790195419818,29.56,600.0,518.0
1790195419950,29.64,600.0,518.0
1790195420083,29.64,600.0,518.0
1790195420213,29.54,600.0,518.0
1790195420348,29.72,600.0,518.0
1790195420483,29.56,600.0,518.0
1790195420622,29.59,600.0,518.0
1790195420753,29.63,600.0,518.0
1790195420884,29.5,600.0,518.0
1790195421015,29.53,600.0,518.0
1790195421149,29.56,600.0,518.0
1790195421283,29.56,600.0,518.0
1790195421380,29.55,600.0,518.0
1790195421478,38.11,600.0,518.0
1790195421575,38.11,600.0,518.0
1790195421672,38.1,600.0,518.0
1790195421769,37.22,600.0,518.0
1790195421866,37.22,600.0,518.0
1790195421963,30.17,600.0,518.0
1790195422061,38.11,600.0,518.0
1790195422158,38.25,600.0,518.0
1790195422255,38.25,600.0,518.0
1790195422352,37.35,600.0,518.0
1790195422450,30.1,600.0,518.0
1790195422547,30.1,600.0,518.0
1790195422644,38.38,600.0,518.0
1790195422741,38.2,600.0,518.0
1790195422838,38.2,600.0,518.0
1790195422935,37.35,600.0,518.0
1790195423033,30.26,600.0,518.0
1790195423130,38.35,600.0,518.0
1790195423227,38.35,600.0,518.0
1790195423323,38.2,600.0,518.0
1790195423420,37.29,600.0,518.0
1790195423517,37.29,600.0,518.0
1790195423613,30.26,600.0,518.0
1790195423711,38.28,600.0,518.0
1790195423808,38.13,600.0,518.0
1790195423905,38.13,600.0,518.0
1790195424002,37.19,600.0,518.0
1790195424100,30.35,600.0,518.0
1790195424196,30.35,600.0,518.0
1790195424293,38.28,600.0,518.0
1790195424391,38.34,600.0,518.0
1790195424488,38.34,600.0,518.0
1790195424585,37.43,600.0,518.0
1790195424683,30.41,600.0,518.0
1790195424780,38.33,600.0,518.0
1790195424877,38.33,600.0,518.0
1790195424973,38.34,600.0,518.0
1790195425070,37.39,600.0,518.0
1790195425168,37.39,600.0,518.0
1790195425263,30.36,600.0,518.0
1790195425361,38.34,600.0,518.0
1790195425458,38.34,600.0,518.0
1790195425555,38.35,600.0,518.0
1790195425653,37.34,600.0,518.0
1790195425750,30.3,600.0,518.0
1790195425848,30.3,600.0,518.0
1790195425952,29.95,600.0,518.0
1790195426077,29.86,600.0,518.0
1790195426216,29.8,600.0,518.0
1790195426351,29.8,600.0,518.0
1790195426490,29.79,600.0,518.0
1790195426625,29.76,600.0,518.0
1790195426751,29.7,600.0,518.0
1790195426872,29.73,600.0,518.0
1790195427003,29.74,600.0,518.0
1790195427138,29.68,600.0,518.0
1790195427277,29.7,600.0,518.0
1790195427408,29.8,600.0,518.0
1790195427547,29.66,600.0,518.0
1790195427678,29.69,600.0,518.0
1790195427816,29.63,600.0,519.0
1790195427949,29.6,600.0,518.0
1790195428093,29.68,600.0,518.0
1790195428226,29.73,600.0,518.0
1790195428357,29.56,600.0,518.0
1790195428500,29.67,600.0,518.0
1790195428624,29.56,600.0,518.0
1790195428753,29.63,600.0,518.0
1790195428882,29.68,600.0,518.0
1790195429007,29.68,600.0,518.0
1790195429147,29.56,600.0,518.0
1790195429276,29.56,600.0,518.0
1790195429416,29.51,600.0,518.0
1790195429557,29.56,600.0,518.0
1790195429688,29.56,600.0,518.0
1790195429822,29.42,600.0,518.0
1790195429954,29.53,600.0,518.0
1790195430084,29.5,600.0,518.0
1790195430217,29.49,600.0,518.0
1790195430351,29.59,600.0,518.0
1790195430485,29.53,600.0,518.0
1790195430617,29.53,600.0,518.0
1790195430759,29.48,600.0,518.0
1790195430892,29.53,600.0,518.0
1790195431033,29.53,600.0,518.0
1790195431166,29.54,600.0,518.0
1790195431281,29.53,600.0,518.0
1790195431416,29.43,600.0,518.0
1790195431546,29.54,600.0,518.0
1790195431686,29.56,600.0,518.0
1790195431820,29.56,600.0,518.0
1790195431951,29.47,600.0,518.0
1790195432077,29.42,600.0,518.0
1790195432220,29.59,600.0,518.0
1790195432360,29.36,600.0,518.0
1790195432495,29.56,600.0,518.0
1790195432625,29.43,600.0,518.0
1790195432757,29.53,600.0,518.0
1790195432892,29.42,600.0,518.0
1790195433031,29.48,600.0,518.0
1790195433168,29.46,600.0,518.0
1790195433304,29.36,600.0,518.0
1790195433447,29.41,600.0,518.0
1790195433580,29.46,600.0,518.0
1790195433714,29.46,600.0,518.0
1790195433849,29.46,600.0,518.0
1790195433989,29.41,600.0,518.0
1790195434131,29.46,600.0,518.0
1790195434262,29.56,600.0,518.0
1790195434393,29.43,600.0,518.0
1790195434523,29.5,600.0,518.0
1790195434667,29.47,600.0,518.0
1790195434801,29.47,600.0,518.0
1790195434943,29.33,600.0,518.0
1790195435076,29.46,600.0,518.0
1790195435219,29.5,600.0,518.0
1790195435359,29.33,600.0,518.0
1790195435499,29.36,600.0,518.0
1790195435642,29.5,600.0,518.0
1790195435773,29.31,600.0,518.0
